path,participant_id,sequence_id,sign,label
train_landmark_files/16069/2641749847.parquet,16069,2641749847,moon,146
train_landmark_files/34503/3154735580.parquet,34503,3154735580,mad,138
train_landmark_files/16069/1050178503.parquet,16069,1050178503,bedroom,18
train_landmark_files/49445/3762503753.parquet,49445,3762503753,zebra,248
train_landmark_files/37055/481382767.parquet,37055,481382767,icecream,122
train_landmark_files/18796/3012540345.parquet,18796,3012540345,dad,55
train_landmark_files/61333/640574419.parquet,61333,640574419,frenchfries,89
train_landmark_files/34503/3975631799.parquet,34503,3975631799,apple,8
train_landmark_files/53618/1224349943.parquet,53618,1224349943,cereal,39
train_landmark_files/16069/3725441923.parquet,16069,3725441923,red,185
train_landmark_files/25571/1963730627.parquet,25571,1963730627,tooth,223
train_landmark_files/34503/2795698802.parquet,34503,2795698802,loud,137
train_landmark_files/62590/2849187512.parquet,62590,2849187512,time,220
train_landmark_files/61333/1613654743.parquet,61333,1613654743,giraffe,93
train_landmark_files/53618/2145590353.parquet,53618,2145590353,who,239
train_landmark_files/2044/1102084872.parquet,2044,1102084872,dad,55
train_landmark_files/37055/3547814374.parquet,37055,3547814374,animal,5
train_landmark_files/2044/3381657531.parquet,2044,3381657531,helicopter,112
train_landmark_files/27610/4201097219.parquet,27610,4201097219,because,16
train_landmark_files/61333/1005476876.parquet,61333,1005476876,down,61
train_landmark_files/29302/942205013.parquet,29302,942205013,fireman,82
train_landmark_files/16069/2070640094.parquet,16069,2070640094,room,188
train_landmark_files/32319/1970051849.parquet,32319,1970051849,after,1
train_landmark_files/26734/149347345.parquet,26734,149347345,every,71
train_landmark_files/37055/530001253.parquet,37055,530001253,potty,176
train_landmark_files/4718/941349674.parquet,4718,941349674,bedroom,18
train_landmark_files/34503/2591102272.parquet,34503,2591102272,face,73
train_landmark_files/22343/2183025329.parquet,22343,2183025329,doll,59
train_landmark_files/18796/3056921076.parquet,18796,3056921076,giraffe,93
train_landmark_files/26734/1268419062.parquet,26734,1268419062,nuts,158
train_landmark_files/29302/2824423423.parquet,29302,2824423423,boy,29
train_landmark_files/2044/3568337728.parquet,2044,3568337728,uncle,228
train_landmark_files/22343/1974787405.parquet,22343,1974787405,bad,13
train_landmark_files/2044/3620727514.parquet,2044,3620727514,tree,227
train_landmark_files/37055/2213116118.parquet,37055,2213116118,pretend,177
train_landmark_files/49445/1744103761.parquet,49445,1744103761,mad,138
train_landmark_files/55372/1852175318.parquet,55372,1852175318,balloon,14
train_landmark_files/27610/2302522044.parquet,27610,2302522044,pretend,177
train_landmark_files/34503/1895290124.parquet,34503,1895290124,finish,81
train_landmark_files/32319/2007234298.parquet,32319,2007234298,old,159
train_landmark_files/32319/1859375746.parquet,32319,1859375746,dog,58
train_landmark_files/55372/3026388581.parquet,55372,3026388581,man,140
train_landmark_files/61333/2855435881.parquet,61333,2855435881,clown,49
train_landmark_files/32319/2581540002.parquet,32319,2581540002,owl,165
train_landmark_files/18796/2261727400.parquet,18796,2261727400,fireman,82
train_landmark_files/36257/1023708942.parquet,36257,1023708942,bath,15
train_landmark_files/61333/3016807404.parquet,61333,3016807404,car,36
train_landmark_files/28656/3254939342.parquet,28656,3254939342,mouth,149
train_landmark_files/55372/1397122024.parquet,55372,1397122024,hear,111
train_landmark_files/32319/838882027.parquet,32319,838882027,TV,0
train_landmark_files/53618/2890980188.parquet,53618,2890980188,any,7
train_landmark_files/27610/3355755821.parquet,27610,3355755821,fireman,82
train_landmark_files/25571/316485102.parquet,25571,316485102,bed,17
train_landmark_files/4718/3716190967.parquet,4718,3716190967,bee,19
train_landmark_files/62590/1327831989.parquet,62590,1327831989,hair,104
train_landmark_files/61333/900934850.parquet,61333,900934850,bug,32
train_landmark_files/25571/942944372.parquet,25571,942944372,radio,182
train_landmark_files/16069/1530358400.parquet,16069,1530358400,girl,94
train_landmark_files/18796/2041397289.parquet,18796,2041397289,story,208
train_landmark_files/18796/1164654854.parquet,18796,1164654854,pen,167
train_landmark_files/26734/4209561248.parquet,26734,4209561248,on,160
train_landmark_files/55372/3005071556.parquet,55372,3005071556,horse,119
train_landmark_files/34503/3829030970.parquet,34503,3829030970,milk,142
train_landmark_files/53618/3969743116.parquet,53618,3969743116,yourself,246
train_landmark_files/55372/835349173.parquet,55372,835349173,horse,119
train_landmark_files/37779/2975991791.parquet,37779,2975991791,book,28
train_landmark_files/49445/1258050102.parquet,49445,1258050102,sick,198
train_landmark_files/22343/3764487190.parquet,22343,3764487190,sick,198
train_landmark_files/22343/1839965872.parquet,22343,1839965872,why,240
train_landmark_files/18796/1762400242.parquet,18796,1762400242,mouth,149
train_landmark_files/32319/3161054088.parquet,32319,3161054088,now,157
train_landmark_files/62590/1284331439.parquet,62590,1284331439,touch,225
train_landmark_files/37779/1868267334.parquet,37779,1868267334,dad,55
train_landmark_files/22343/553295425.parquet,22343,553295425,snow,203
train_landmark_files/37779/1834706552.parquet,37779,1834706552,gum,103
train_landmark_files/37055/2677787307.parquet,37055,2677787307,bed,17
train_landmark_files/32319/1215310045.parquet,32319,1215310045,tomorrow,221
train_landmark_files/37779/1814930608.parquet,37779,1814930608,farm,75
train_landmark_files/2044/2262566116.parquet,2044,2262566116,wait,232
train_landmark_files/30680/3057993828.parquet,30680,3057993828,cute,54
train_landmark_files/18796/3049830087.parquet,18796,3049830087,old,159
train_landmark_files/53618/567500363.parquet,53618,567500363,clean,45
train_landmark_files/61333/42497802.parquet,61333,42497802,farm,75
train_landmark_files/61333/2641531984.parquet,61333,2641531984,icecream,122
train_landmark_files/62590/2719606390.parquet,62590,2719606390,nap,150
train_landmark_files/36257/1782846815.parquet,36257,1782846815,listen,135
train_landmark_files/37055/3504963449.parquet,37055,3504963449,uncle,228
train_landmark_files/37055/1870798819.parquet,37055,1870798819,boy,29
train_landmark_files/37779/884315876.parquet,37779,884315876,give,95
train_landmark_files/16069/1551031998.parquet,16069,1551031998,read,184
train_landmark_files/62590/1715768456.parquet,62590,1715768456,cry,52
train_landmark_files/28656/3099507982.parquet,28656,3099507982,black,24
train_landmark_files/32319/3339187176.parquet,32319,3339187176,sleep,199
train_landmark_files/53618/461321802.parquet,53618,461321802,kitty,129
train_landmark_files/61333/1708971466.parquet,61333,1708971466,fish,84
train_landmark_files/37779/1697652320.parquet,37779,1697652320,awake,11
train_landmark_files/28656/3337894953.parquet,28656,3337894953,wait,232
train_landmark_files/49445/3143596007.parquet,49445,3143596007,loud,137
train_landmark_files/36257/3755008332.parquet,36257,3755008332,pretend,177
train_landmark_files/53618/3941403106.parquet,53618,3941403106,mom,145
train_landmark_files/53618/127716455.parquet,53618,127716455,cowboy,51
train_landmark_files/22343/673428941.parquet,22343,673428941,table,211
train_landmark_files/62590/4219720446.parquet,62590,4219720446,first,83
train_landmark_files/16069/2833227740.parquet,16069,2833227740,dance,56
train_landmark_files/2044/3207659528.parquet,2044,3207659528,clean,45
train_landmark_files/49445/2679376217.parquet,49445,2679376217,food,87
train_landmark_files/53618/2110740769.parquet,53618,2110740769,scissors,192
train_landmark_files/16069/138110163.parquet,16069,138110163,bad,13
train_landmark_files/25571/1571085473.parquet,25571,1571085473,zipper,249
train_landmark_files/37779/3398962034.parquet,37779,3398962034,goose,98
train_landmark_files/36257/1944114984.parquet,36257,1944114984,alligator,4
train_landmark_files/16069/3428915739.parquet,16069,3428915739,cat,38
train_landmark_files/53618/458799591.parquet,53618,458799591,drawer,62
train_landmark_files/2044/2832813608.parquet,2044,2832813608,tongue,222
train_landmark_files/26734/349753401.parquet,26734,349753401,there,216
train_landmark_files/37779/1401913117.parquet,37779,1401913117,down,61
train_landmark_files/30680/3676491423.parquet,30680,3676491423,jump,127
train_landmark_files/37055/447113649.parquet,37055,447113649,yucky,247
train_landmark_files/62590/3941602404.parquet,62590,3941602404,who,239
train_landmark_files/53618/2952094002.parquet,53618,2952094002,before,20
train_landmark_files/22343/2609676005.parquet,22343,2609676005,police,174
train_landmark_files/55372/2509301060.parquet,55372,2509301060,radio,182
train_landmark_files/2044/955214297.parquet,2044,955214297,closet,47
train_landmark_files/32319/3379866141.parquet,32319,3379866141,pencil,168
train_landmark_files/53618/1166808615.parquet,53618,1166808615,hide,116
train_landmark_files/34503/451310932.parquet,34503,451310932,mom,145
train_landmark_files/37055/3514560388.parquet,37055,3514560388,stay,205
train_landmark_files/4718/3599272874.parquet,4718,3599272874,talk,212
train_landmark_files/22343/718684375.parquet,22343,718684375,loud,137
train_landmark_files/29302/293775237.parquet,29302,293775237,yesterday,245
train_landmark_files/34503/1606445226.parquet,34503,1606445226,gum,103
train_landmark_files/37055/3326677806.parquet,37055,3326677806,toothbrush,224
train_landmark_files/30680/167819474.parquet,30680,167819474,chocolate,44
train_landmark_files/27610/746090683.parquet,27610,746090683,donkey,60
train_landmark_files/32319/2750512196.parquet,32319,2750512196,there,216
train_landmark_files/37779/2503061149.parquet,37779,2503061149,head,110
train_landmark_files/37055/3028220604.parquet,37055,3028220604,smile,201
train_landmark_files/62590/1838396751.parquet,62590,1838396751,balloon,14
train_landmark_files/22343/2276695451.parquet,22343,2276695451,wolf,242
train_landmark_files/53618/4198459779.parquet,53618,4198459779,feet,77
train_landmark_files/62590/1084635414.parquet,62590,1084635414,orange,162
train_landmark_files/16069/2974930488.parquet,16069,2974930488,into,124
train_landmark_files/55372/269253142.parquet,55372,269253142,that,215
train_landmark_files/26734/1200901108.parquet,26734,1200901108,brown,31
train_landmark_files/28656/2178625405.parquet,28656,2178625405,icecream,122
train_landmark_files/32319/1613251440.parquet,32319,1613251440,vacuum,231
train_landmark_files/61333/4182587978.parquet,61333,4182587978,bad,13
train_landmark_files/27610/960841070.parquet,27610,960841070,home,118
train_landmark_files/27610/1882526530.parquet,27610,1882526530,ear,68
train_landmark_files/61333/843721214.parquet,61333,843721214,bee,19
train_landmark_files/62590/549912413.parquet,62590,549912413,touch,225
train_landmark_files/4718/1042662858.parquet,4718,1042662858,lips,134
train_landmark_files/32319/1029081818.parquet,32319,1029081818,no,153
train_landmark_files/53618/4049882332.parquet,53618,4049882332,dance,56
train_landmark_files/22343/1149860972.parquet,22343,1149860972,finger,80
train_landmark_files/53618/1528076716.parquet,53618,1528076716,bed,17
train_landmark_files/53618/3292013294.parquet,53618,3292013294,elephant,69
train_landmark_files/16069/356661777.parquet,16069,356661777,water,234
train_landmark_files/36257/1955517375.parquet,36257,1955517375,alligator,4
train_landmark_files/55372/2482583464.parquet,55372,2482583464,bird,23
train_landmark_files/26734/3591604189.parquet,26734,3591604189,arm,9
train_landmark_files/55372/1429310525.parquet,55372,1429310525,all,3
train_landmark_files/37055/876334485.parquet,37055,876334485,clown,49
train_landmark_files/22343/1873437902.parquet,22343,1873437902,horse,119
train_landmark_files/28656/1928679407.parquet,28656,1928679407,dryer,66
train_landmark_files/18796/2931782262.parquet,18796,2931782262,lips,134
train_landmark_files/62590/2627867109.parquet,62590,2627867109,touch,225
train_landmark_files/61333/1816397607.parquet,61333,1816397607,toy,226
train_landmark_files/4718/2952727370.parquet,4718,2952727370,nose,155
train_landmark_files/16069/2555449229.parquet,16069,2555449229,pretend,177
train_landmark_files/37055/2443662306.parquet,37055,2443662306,TV,0
train_landmark_files/25571/1347818680.parquet,25571,1347818680,man,140
train_landmark_files/61333/1907765919.parquet,61333,1907765919,arm,9
train_landmark_files/22343/2273036459.parquet,22343,2273036459,gift,92
train_landmark_files/36257/2050752561.parquet,36257,2050752561,rain,183
train_landmark_files/2044/70238932.parquet,2044,70238932,food,87
train_landmark_files/37055/230723565.parquet,37055,230723565,outside,163
train_landmark_files/49445/3507626286.parquet,49445,3507626286,potty,176
train_landmark_files/29302/1567283048.parquet,29302,1567283048,please,173
train_landmark_files/30680/4273717396.parquet,30680,4273717396,toy,226
train_landmark_files/37055/3237280820.parquet,37055,3237280820,grandpa,100
train_landmark_files/32319/3989389805.parquet,32319,3989389805,flower,86
train_landmark_files/28656/2304803324.parquet,28656,2304803324,chocolate,44
train_landmark_files/22343/4284073961.parquet,22343,4284073961,mad,138
train_landmark_files/61333/4057315840.parquet,61333,4057315840,hesheit,115
train_landmark_files/30680/453656171.parquet,30680,453656171,bye,33
train_landmark_files/49445/477139916.parquet,49445,477139916,cheek,41
train_landmark_files/61333/688495682.parquet,61333,688495682,why,240
train_landmark_files/37055/3508183658.parquet,37055,3508183658,bye,33
train_landmark_files/18796/3018989466.parquet,18796,3018989466,mom,145
train_landmark_files/25571/568562421.parquet,25571,568562421,will,241
train_landmark_files/62590/855008192.parquet,62590,855008192,pencil,168
train_landmark_files/28656/1103989570.parquet,28656,1103989570,sun,210
train_landmark_files/30680/3747907352.parquet,30680,3747907352,go,97
train_landmark_files/34503/1841124207.parquet,34503,1841124207,tooth,223
train_landmark_files/32319/3336582907.parquet,32319,3336582907,tongue,222
train_landmark_files/30680/1959617430.parquet,30680,1959617430,lips,134
train_landmark_files/37055/7088483.parquet,37055,7088483,pencil,168
train_landmark_files/16069/1483425550.parquet,16069,1483425550,bedroom,18
train_landmark_files/55372/3657451563.parquet,55372,3657451563,cute,54
train_landmark_files/36257/2516472710.parquet,36257,2516472710,hello,113
